Name,Zips,Fans,Steamer,Oliver,Rotochamp,Average,Total
Kalian Sams,0,0,60.0,279.5,0,169.75,2
Paul McAnulty,323.5,0,78.5,0,0,201.0,2
Jesus Sanchez,0,0,0,291.0,0,291.0,1
Ryan Langerhans,242.5,0,72.5,292.5,0,202.5,3
Hersin Martinez,0,0,38.0,0,0,38.0,1
Stephen Wickens,0,0,58.0,268.5,0,163.25,2
Gerardo Rodriguez,0,0,65.5,0,0,65.5,1
Justin Greene,288.0,0,67.5,328.0,0,227.83333333333334,3
Jolbert Cabrera,0,0,71.5,0,0,71.5,1
Doug Pickens,0,0,59.0,0,0,59.0,1
Isaac Galloway,0,0,45.5,0,0,45.5,1
Ben Copeland,0,0,72.0,0,0,72.0,1
Moises Ciriaco,0,0,49.5,0,0,49.5,1
Justin Toole,0,0,65.5,228.5,0,147.0,2
Kyle Shelton,0,0,70.0,0,0,70.0,1
Ryan Brett,0,0,59.0,303.5,0,181.25,2
Rashad Harlin,0,0,0,128.5,0,128.5,1
Ismael Alcantara,0,0,41.5,0,0,41.5,1
Che-Hsuan Lin,382.0,0,70.5,369.0,65.5,221.75,4
Daniel Fields,277.5,0,69.0,309.5,0,218.66666666666666,3
Deangelo Mack,0,0,73.0,0,0,73.0,1
Nick Delguidice,0,0,57.0,298.5,0,177.75,2
Brett Pill,442.5,0,113.5,427.5,181.0,291.125,4
Tyler Massey,0,0,56.0,306.5,0,181.25,2
Carlton Tanabe,0,0,49.0,166.5,0,107.75,2
Dock Doyle,0,0,56.0,0,0,56.0,1
Stephen Drew,365.5,427.0,292.0,360.0,351.0,359.1,5
Yancarlo Angulo,0,0,59.5,0,0,59.5,1
Mike Olt,388.0,265.5,133.0,422.0,176.5,277.0,5
Eddie Rohan,0,0,0,152.5,0,152.5,1
Travis Flores,0,0,0,171.5,0,171.5,1
Rafael Vera,0,0,50.0,0,0,50.0,1
Drew Martinez,0,0,55.0,292.0,0,173.5,2
Adam Lewis,0,0,0,152.5,0,152.5,1
Ramon Santana,0,0,68.0,0,0,68.0,1
Michael Albaladejo,0,0,0,152.0,0,152.0,1
Erik Morrison,0,0,72.0,233.5,0,152.75,2
Kai Gronauer,0,0,64.5,232.0,0,148.25,2
Brooks Conrad,107.5,0,68.0,230.0,0,135.16666666666666,3
Kennys Vargas,0,0,57.5,240.5,0,149.0,2
Josh Ashenbrenner,0,0,57.5,0,0,57.5,1
Malcolm Dowell,0,0,42.5,153.5,0,98.0,2
Andy Marte,0,0,69.0,0,0,69.0,1
Juan Ciriaco,0,0,53.0,204.5,0,128.75,2
Jason Thompson,0,0,50.0,0,0,50.0,1
Taylor Grote,0,0,60.5,0,0,60.5,1
Dean Green,0,0,69.5,343.0,0,206.25,2
Alex Hudak,0,0,40.0,178.0,0,109.0,2
Tanner Murphy,0,0,0,135.5,0,135.5,1
Elliott Hargreaves,0,0,0,139.5,0,139.5,1
Scott Savastano,0,0,67.5,305.5,0,186.5,2
Stefan Jarrin,0,0,0,154.0,0,154.0,1
Chris Gutierrez,288.5,0,61.5,0,0,175.0,2
Aramis Ramirez,546.0,600.5,488.5,535.5,609.5,556.0,5
Jayson Werth,418.0,598.5,471.5,462.5,476.0,485.3,5
Michael Mosby,0,0,55.5,221.5,0,138.5,2
Bryce Mosier,0,0,0,131.5,0,131.5,1
Lorenzo Buelna,0,0,61.0,0,0,61.0,1
Jack Rye,0,0,76.0,0,0,76.0,1
Tony Caldwell,0,0,51.5,0,0,51.5,1
Andrew Aplin,0,0,67.0,351.0,0,209.0,2
Robert Garvey,0,0,49.5,0,0,49.5,1
Pablo Reyes,0,0,53.5,0,0,53.5,1
John Murrian,0,0,68.0,209.0,0,138.5,2
Brad Davis,207.5,0,64.0,269.5,0,180.33333333333334,3
Samuel Tuivailala,0,0,0,202.0,0,202.0,1
Jose Lozada,0,0,60.0,283.5,0,171.75,2
John Schultz,0,0,56.0,0,0,56.0,1
Jose Paez,0,0,51.0,154.5,0,102.75,2
Fernando Pujadas,0,0,48.0,0,0,48.0,1
Carlos Lee,500.0,0,358.5,496.0,500.0,463.625,4
Jeyckol De Leon,0,0,37.0,166.0,0,101.5,2
Marquez Smith,292.0,0,76.0,330.0,0,232.66666666666666,3
Cole Armstrong,139.5,0,66.0,0,0,102.75,2
Cole Gillespie,387.0,0,78.5,420.5,0,295.3333333333333,3
Matt Tolbert,218.0,0,67.0,258.0,0,181.0,3
Myrio Richard,0,0,65.5,327.0,0,196.25,2
Randy Perez,0,0,46.5,0,0,46.5,1
Matt Spring,0,0,57.0,205.5,0,131.25,2
Julio Alcala,0,0,53.0,0,0,53.0,1
John Matulia,0,0,69.5,0,0,69.5,1
David Bergin,0,0,0,182.0,0,182.0,1
Kyle Moore,0,0,0,149.0,0,149.0,1
Jonathan Schoop,461.5,0,71.0,386.5,0,306.3333333333333,3
Miguel Velazquez,0,0,59.0,0,0,59.0,1
Jakob Dalfonso,0,0,60.0,0,0,60.0,1
Chris Nelson,379.5,385.0,266.5,371.0,315.0,343.4,5
Adam Greenberg,0,0,0,228.0,0,228.0,1
Carlos Garay,0,0,51.0,0,0,51.0,1
Christian Colonel,0,0,66.0,0,0,66.0,1
Brian Schneider,89.0,0,63.5,183.0,0,111.83333333333333,3
Neal Pritchard,0,0,61.0,249.5,0,155.25,2
Hernan Iribarren,350.5,0,71.5,0,0,211.0,2
Bryce Lane,0,0,59.5,0,0,59.5,1
Donny Lucy,0,0,62.0,0,0,62.0,1
Jose Toussen,0,0,63.5,230.5,0,147.0,2
Kolby Copeland,0,0,51.0,0,0,51.0,1
Ben Orloff,0,0,70.0,306.5,0,188.25,2
Joe Thurston,0,0,68.5,0,0,68.5,1
Shaun Valeriote,0,0,0,178.0,0,178.0,1
Jon Jay,454.0,548.5,471.5,432.0,498.5,480.9,5
Davis Stoneburner,0,0,64.5,315.5,0,190.0,2
John Suomi,0,0,73.0,0,0,73.0,1
Drew Hedman,0,0,64.0,0,0,64.0,1
Chris Robinson,165.0,0,69.5,230.5,0,155.0,3
Jose Flores,0,0,70.0,0,0,70.0,1
Julian Yan,0,0,50.0,234.5,0,142.25,2
Logan Robbins,0,0,46.0,0,0,46.0,1
Mike Rivera,104.5,0,60.0,0,0,82.25,2
Chad Huffman,282.0,0,71.0,343.0,0,232.0,3
Diego Cedeno,0,0,51.0,0,0,51.0,1
Brian Conley,0,0,72.0,0,0,72.0,1
Oscar Garcia,0,0,67.0,0,0,67.0,1
Jordan Lennerton,0,0,69.0,399.0,0,234.0,2
Andres Blanco,212.0,0,71.5,0,0,141.75,2
Lee Orr,0,0,38.0,293.0,0,165.5,2
Jonesy Zarraga,0,0,45.0,0,0,45.0,1
Alex Fuselier,0,0,52.5,242.0,0,147.25,2
Jerrell Allen,0,0,46.5,165.5,0,106.0,2
Jarico Reynoso,0,0,47.5,0,0,47.5,1
Eudy Pina,0,0,44.5,258.0,0,151.25,2
Luis Mateo,0,0,53.0,302.0,0,177.5,2
Eric Eymann,0,0,62.5,0,0,62.5,1
Trey Pascazi,0,0,0,109.0,0,109.0,1
Gordon Beckham,462.5,453.5,384.5,417.0,476.5,438.8,5
Matty Johnson,0,0,64.0,248.5,0,156.25,2
Cesar Carrasco,0,0,47.0,0,0,47.0,1
Harold Martinez,0,0,53.5,298.0,0,175.75,2
Carson Kelly,0,0,51.0,204.5,0,127.75,2
Brandon Short,263.5,0,73.0,342.0,0,226.16666666666666,3
Andy Fermin,0,0,56.5,235.5,0,146.0,2
Matthew Sweeney,0,0,63.5,0,0,63.5,1
Oscar Hernandez,0,0,53.0,215.5,0,134.25,2
Audy Ciriaco,297.5,0,69.0,0,0,183.25,2
Derrek Lee,0,0,80.0,402.5,0,241.25,2
Royce Consigli,0,0,53.5,288.5,0,171.0,2
Drew Stubbs,414.5,405.0,293.5,425.5,259.0,359.5,5
Carlos Mesa,0,0,41.0,195.5,0,118.25,2
Miguel Paulino,0,0,0,107.5,0,107.5,1
John Jaso,317.5,451.0,310.5,362.5,415.5,371.4,5
Mitch Hilligoss,0,0,72.5,0,0,72.5,1
Kyle Roller,0,0,65.0,367.5,0,216.25,2
Joseph Winker,0,0,50.5,294.5,0,172.5,2
Walter Ibarra,0,0,70.5,302.0,0,186.25,2
Dan Gulbransen,0,0,48.0,361.5,0,204.75,2
Damion Smith,0,0,0,117.0,0,117.0,1
Jordan Wideman,0,0,54.0,0,0,54.0,1
Ryan Lipkin,0,0,62.0,256.5,0,159.25,2
Ryan Flaherty,326.0,0,123.5,351.0,118.5,229.75,4
Nate Samson,0,0,66.5,267.5,0,167.0,2
Dylan Child,0,0,0,136.0,0,136.0,1
Jeremy Schaffer,0,0,50.5,332.5,0,191.5,2
Ismael Salgado,0,0,42.0,147.5,0,94.75,2
Pat Burrell,0,0,74.0,294.0,0,184.0,2
Janluis Castro,0,0,0,184.5,0,184.5,1
Brett Jackson,465.0,325.0,198.0,416.5,212.0,323.3,5
Jefry Sierra,0,0,48.0,227.0,0,137.5,2
Eric Hosmer,589.5,641.5,546.5,576.0,576.5,586.0,5
Roberto Duncan,0,0,42.5,0,0,42.5,1
Jean Acevedo,0,0,66.5,0,0,66.5,1
Samuel Diaz,0,0,55.0,213.0,0,134.0,2
Kelvin Mention,0,0,0,139.5,0,139.5,1
Jose Dore,0,0,40.0,168.0,0,104.0,2
Willy Taveras,200.5,0,68.0,283.0,0,183.83333333333334,3
Carter Jurica,0,0,63.0,324.0,0,193.5,2
Jacob Stewart,0,0,51.0,256.5,0,153.75,2
Brian Cavazos-Galvez,389.5,0,80.5,397.5,0,289.1666666666667,3
Joe Loftus,0,0,48.5,229.5,0,139.0,2
Mitchell Delfino,0,0,49.0,234.0,0,141.5,2
Brian Hernandez,0,0,69.0,311.5,0,190.25,2
Ronnie Richardson,0,0,44.0,340.0,0,192.0,2
Joe Maloney,0,0,43.5,172.5,0,108.0,2
Alcides Escobar,496.0,560.0,517.5,527.5,539.5,528.1,5
David Eckstein,0,0,0,355.0,0,355.0,1
Pedro Guerrero,0,0,54.0,196.5,0,125.25,2
Josh Fellhauer,0,0,67.5,366.0,0,216.75,2
Brett Wiley,0,0,0,196.0,0,196.0,1
Myron Leslie,0,0,73.5,0,0,73.5,1
Greg Miclat,268.5,0,70.5,290.5,0,209.83333333333334,3
James Robbins,0,0,51.5,277.5,0,164.5,2
Christian Lara,0,0,56.0,0,0,56.0,1
Juan Graterol,0,0,61.5,211.0,0,136.25,2
Ben Waldrip,0,0,0,272.0,0,272.0,1
Adam Bryant,0,0,51.5,301.0,0,176.25,2
Zach Wright,0,0,57.0,269.5,0,163.25,2
Luis Garcia,0,0,65.0,0,0,65.0,1
Tommy Mendonca,262.0,0,65.0,312.0,0,213.0,3
Matt Carson,352.0,0,75.0,372.5,0,266.5,3
Jesus Aguilar,392.0,0,70.0,407.0,0,289.6666666666667,3
Jesus Valenzuela,0,0,65.5,0,0,65.5,1
Mel Rojas Jr.,0,0,57.5,303.5,0,180.5,2
Andrew Giobbi,0,0,64.5,0,0,64.5,1
Christian Villanueva,413.0,0,64.0,360.0,0,279.0,3
Bryan Holaday,197.5,0,65.5,294.0,0,185.66666666666666,3
Ryan Lamarre,348.5,0,65.5,371.0,0,261.6666666666667,3
Benjamin Kline,0,0,0,245.5,0,245.5,1
Micah Johnson,0,0,45.5,262.0,0,153.75,2
Brett Phillips,0,0,45.0,178.0,0,111.5,2
Jamey Carroll,343.5,432.0,354.5,351.5,315.5,359.4,5
Greg Garcia,366.0,0,73.0,368.0,0,269.0,3
Christian Marrero,0,0,78.0,0,0,78.0,1
Benjamin Carhart,0,0,0,299.5,0,299.5,1
Cody Elliott,0,0,47.5,0,0,47.5,1
Carlos Guzman,0,0,67.0,0,0,67.0,1
Dong-Yub Kim,0,0,46.5,180.0,0,113.25,2
Jose Aguilar,0,0,65.5,0,0,65.5,1
Blake Lalli,310.5,0,73.0,348.0,0,243.83333333333334,3
Nick Basto,0,0,43.5,184.0,0,113.75,2
Ynoel Aguero,0,0,48.0,0,0,48.0,1
Matt Clark,388.0,0,70.5,0,0,229.25,2
Joel Galarraga,0,0,73.0,199.5,0,136.25,2
Jose Soledad,0,0,48.0,194.5,0,121.25,2
Zach Stoner,0,0,0,134.0,0,134.0,1
Cody Johnson,0,0,74.5,283.0,0,178.75,2
Brent Lillibridge,181.5,0,61.0,258.0,0,166.83333333333334,3
Javaris Reynolds,0,0,0,149.5,0,149.5,1
Alejandro Rivero,0,0,55.0,0,0,55.0,1
Matt Dominguez,471.0,364.5,277.5,438.5,378.5,386.0,5
Raywilly Gomez,0,0,62.5,302.0,0,182.25,2
Carlos Triunfel,423.0,0,99.0,384.5,0,302.1666666666667,3
B.A. Vollmuth,0,0,54.0,291.5,0,172.75,2
Eliezer Mesa,0,0,63.0,290.0,0,176.5,2
Leonardo Hernandez,0,0,0,181.5,0,181.5,1
Jose Gomez,0,0,0,165.5,0,165.5,1
Carlos Valenzuela,0,0,46.0,0,0,46.0,1
Carlos Sanchez,370.5,0,54.0,177.5,0,200.66666666666666,3
Chris Affinito,0,0,49.5,0,0,49.5,1
Brian Barton,0,0,66.5,0,0,66.5,1
Adron Chambers,368.0,0,75.5,381.5,0,275.0,3
Ryan Dineen,0,0,40.5,223.5,0,132.0,2
Adderling Ruiz,0,0,0,196.5,0,196.5,1
Neil Walker,547.5,586.5,536.5,505.5,534.5,542.1,5
Justin Bianco,0,0,38.5,166.5,0,102.5,2
Cory Jensen,0,0,0,192.5,0,192.5,1
Adam Gaylord,0,0,53.0,0,0,53.0,1
Dustin Pedroia,587.0,690.0,629.5,547.5,628.5,616.5,5
Jonathan Herrera,268.0,0,129.0,318.0,239.0,238.5,4
Luis Ortiz,0,0,50.0,0,0,50.0,1
Franklin Contreras,0,0,0,160.0,0,160.0,1
Stephen Perez,0,0,0,225.0,0,225.0,1
Austin Cowen,0,0,0,156.0,0,156.0,1
Lonnie Chisenhall,373.5,474.5,377.0,383.0,402.5,402.1,5
Alfredo Amezaga,197.0,0,67.0,331.5,0,198.5,3
Jack Hannahan,248.5,0,103.5,302.0,140.0,198.5,4
Caleb Joseph,310.0,0,69.5,336.5,0,238.66666666666666,3
Ray Olmedo,273.5,0,65.5,314.5,0,217.83333333333334,3
Travis Snider,395.5,422.0,366.5,402.0,324.0,382.0,5
Juan Castro,0,0,64.5,0,0,64.5,1
Nick Buss,0,0,74.0,397.0,0,235.5,2
John Alexander,0,0,50.0,186.5,0,118.25,2
Nick Benedetto,0,0,0,138.5,0,138.5,1
Robby Hudson,0,0,64.0,0,0,64.0,1
Yomifer Polanco,0,0,45.5,0,0,45.5,1
Jon Aceves,0,0,54.5,0,0,54.5,1
Joshua Magee,0,0,49.5,0,0,49.5,1
Mike Wilson,278.5,0,73.5,366.0,0,239.33333333333334,3
Felix Castillo,0,0,49.0,0,0,49.0,1
Jose Castillo,0,0,83.0,0,0,83.0,1
Michael Gallic,0,0,51.0,238.5,0,144.75,2
Preston Tucker,0,0,59.0,352.5,0,205.75,2
Rafael Rodriguez,0,0,53.0,226.5,0,139.75,2
Saul Soto,0,0,65.0,0,0,65.0,1
Keon Barnum,0,0,0,140.0,0,140.0,1
Anthony Gomez,0,0,59.0,0,0,59.0,1
Rockny Martinez,0,0,43.5,0,0,43.5,1
Cristhian Adames,361.5,0,63.5,284.5,0,236.5,3
Luis Martinez,202.5,0,69.5,281.5,0,184.5,3
Pedro Alvarez,505.5,541.5,468.0,432.0,500.0,489.4,5
Yamaico Navarro,302.0,0,75.0,374.0,0,250.33333333333334,3
Kevin Russo,321.0,0,69.5,339.5,0,243.33333333333334,3
Shawn Green,0,0,0,350.0,0,350.0,1
Johan Rodriguez,0,0,0,195.0,0,195.0,1
Austin Nola,0,0,53.0,0,0,53.0,1
Kevin Cerda,0,0,50.0,0,0,50.0,1
Andy Gonzalez,256.5,0,72.5,0,0,164.5,2
Ruben Tejada,444.5,491.0,396.5,420.5,488.0,448.1,5
Brandon Boggs,268.0,0,66.0,334.0,0,222.66666666666666,3
Larry Greene,0,0,45.0,231.5,0,138.25,2
Pedro Acosta,0,0,53.5,0,0,53.5,1
Jerome Pena,0,0,57.0,216.0,0,136.5,2
Aaron Miles,153.5,0,71.0,0,0,112.25,2
Andelson Fernandez,0,0,44.0,0,0,44.0,1
Brian Fletcher,0,0,68.5,340.0,0,204.25,2
Adrian Abreu,0,0,50.0,0,0,50.0,1
Ruben Sanchez,0,0,49.5,216.0,0,132.75,2
Mike Dowd,0,0,54.5,253.5,0,154.0,2
Michael Fisher,0,0,63.0,265.0,0,164.0,2
Travis Adair,0,0,68.5,292.0,0,180.25,2
Ivan Terrazas,0,0,74.5,0,0,74.5,1
Michael Reed,0,0,64.5,167.5,0,116.0,2
Drew Turocy,0,0,54.0,297.0,0,175.5,2
Gunner Glad,0,0,53.0,0,0,53.0,1
Chad Cregar,0,0,53.0,0,0,53.0,1
Trent Mummey,0,0,62.5,298.0,0,180.25,2
Alberto Velasquez,0,0,0,158.0,0,158.0,1
Anthony Caronia,0,0,50.5,162.0,0,106.25,2
Carmen Angelini,0,0,56.5,202.5,0,129.5,2
Travis Tartamella,0,0,55.5,167.0,0,111.25,2
Daniel Grovatt,0,0,61.5,337.5,0,199.5,2
Jack Murphy,0,0,61.5,264.5,0,163.0,2
Jose Felix,0,0,72.0,314.5,0,193.25,2
Brian Van Kirk,0,0,67.5,349.0,0,208.25,2
Jake Lemmerman,345.0,0,62.0,0,0,203.5,2
Brock Kjeldgaard,258.0,0,63.5,328.5,0,216.66666666666666,3
Taiwan Easterling,0,0,55.5,221.5,0,138.5,2
Parker Berberet,0,0,52.5,272.5,0,162.5,2
Quinten Davis,0,0,0,163.0,0,163.0,1
Joey Gallo,0,0,173.0,207.5,0,190.25,2
Dane Sardinha,0,0,56.5,206.0,0,131.25,2
Cesar Osuna,0,0,60.5,0,0,60.5,1
Caleb Gindl,443.5,0,82.5,430.0,0,318.6666666666667,3
Drew Maggi,0,0,60.0,329.5,0,194.75,2
Wilman Rodriguez,0,0,0,211.0,0,211.0,1
Tim Fedroff,413.5,0,76.5,430.0,0,306.6666666666667,3
Daniel Arcila,0,0,38.5,178.5,0,108.5,2
Drew Stiner,0,0,0,118.5,0,118.5,1
Carlos Marquez,0,0,0,117.0,0,117.0,1
Jeudy Valdez,388.5,0,60.5,389.0,0,279.3333333333333,3
Matt Hillsinger,0,0,0,269.0,0,269.0,1
Jon Del Campo,0,0,58.0,0,0,58.0,1
Nathan Minnich,0,0,0,195.5,0,195.5,1
Nick Vickerson,0,0,42.0,218.0,0,130.0,2
Duanel Jones,0,0,116.5,228.0,0,172.25,2
Eric Patterson,222.0,0,65.5,0,0,143.75,2
Michael Miller,0,0,56.0,270.0,0,163.0,2
Jordy Mercer,369.5,0,112.5,362.5,0,281.5,3
Jay Brossman,0,0,72.5,0,0,72.5,1
Joe Mahoney,373.5,0,74.0,413.0,0,286.8333333333333,3
Carlos Peguero,299.0,0,70.5,392.0,0,253.83333333333334,3
Brandon Haveman,0,0,71.5,0,0,71.5,1
Felix Santana,0,0,39.0,0,0,39.0,1
Roberto Perez,0,0,59.0,313.5,0,186.25,2
Janelfry Zorrilla,0,0,54.5,291.5,0,173.0,2
Trevor Crowe,258.5,0,72.5,303.5,0,211.5,3
Jorge Guzman,0,0,67.5,0,0,67.5,1
Cory Scammell,0,0,0,172.0,0,172.0,1
Colin Walsh,0,0,58.0,369.5,0,213.75,2
Anthony Jackson,0,0,67.0,0,0,67.0,1
Jeffy Santos,0,0,39.0,0,0,39.0,1
Adam Ford,0,0,0,138.5,0,138.5,1
Cesar Tapia,0,0,67.5,0,0,67.5,1
Luis Flores,0,0,70.5,0,0,70.5,1
Pierre Lepage,0,0,60.0,0,0,60.0,1
Jesus Vega,0,0,54.0,0,0,54.0,1
Williams Jerez,0,0,50.0,160.5,0,105.25,2
Christian Munoz,0,0,0,130.0,0,130.0,1
Bobby Abreu,270.0,0,119.0,353.0,0,247.33333333333334,3
Sean Rodriguez,294.0,254.5,169.0,331.5,203.5,250.5,5
Devon Ethier,0,0,0,138.5,0,138.5,1
Austin Hedges,0,0,250.0,229.5,0,239.75,2
Alfredo Gonzalez,0,0,0,155.0,0,155.0,1
Aneudis Peralta,0,0,44.5,0,0,44.5,1
Jerrud Sabourin,0,0,57.5,279.5,0,168.5,2
Russell Martin,360.5,422.0,322.0,401.0,395.5,380.2,5
Josh Phegley,288.5,0,73.0,318.5,0,226.66666666666666,3
Mark Teixeira,539.5,552.0,485.0,541.5,598.5,543.3,5
Frank Pfister,0,0,67.5,0,0,67.5,1
Wil Nieves,125.0,0,64.0,211.5,0,133.5,3
Sean Jamieson,0,0,54.0,379.0,0,216.5,2
Tyler Bream,0,0,47.0,263.5,0,155.25,2
Brett Carroll,291.0,0,62.5,334.0,0,229.16666666666666,3
Jose Rodriguez,0,0,45.5,170.0,0,107.75,2
Jayson Hernandez,0,0,68.5,186.5,0,127.5,2
Orlando Cabrera,0,0,71.5,356.5,0,214.0,2
Jake Depew,0,0,46.5,177.0,0,111.75,2
Dee Gordon,415.5,270.5,150.0,437.5,160.5,286.8,5
Derek Trent,0,0,43.0,253.5,0,148.25,2
Kellen Sweeney,0,0,50.0,221.5,0,135.75,2
Andres Aguilar,0,0,0,143.0,0,143.0,1
Reymond Nunez,0,0,46.0,228.5,0,137.25,2
Witer Jimenez,0,0,49.5,0,0,49.5,1
Patrick Palmeiro,0,0,40.5,192.5,0,116.5,2
Nevin Ashley,220.0,0,67.0,289.5,0,192.16666666666666,3
Major Blair,0,0,49.5,197.0,0,123.25,2
Manuel Bobadilla,0,0,53.0,0,0,53.0,1
Jose Jimenez,0,0,61.5,265.5,0,163.5,2
Oliver Dominguez,0,0,57.0,284.5,0,170.75,2
Wilmer Dominguez,0,0,48.0,172.0,0,110.0,2
Alberto Rosario,0,0,62.0,0,0,62.0,1
Jeff Glenn,0,0,41.0,166.5,0,103.75,2
Bryce Massanari,0,0,57.5,233.5,0,145.5,2
Nick Lockwood,0,0,50.0,0,0,50.0,1
Jose Amador,0,0,70.0,0,0,70.0,1
Josh Horton,281.0,0,63.0,303.5,0,215.83333333333334,3
Trevor Martin,0,0,0,150.5,0,150.5,1
Archie Gilbert,0,0,77.0,0,0,77.0,1
Tillman Pugh,0,0,46.5,0,0,46.5,1
Ben Thomas,0,0,56.0,344.5,0,200.25,2
Alberto Triunfel,0,0,45.5,205.0,0,125.25,2
Yonathan Mendoza,0,0,51.0,0,0,51.0,1
Aris Alcantara,0,0,51.5,283.0,0,167.25,2
Malcom Culver,0,0,0,266.5,0,266.5,1
Ezequiel Carrera,457.5,0,152.5,501.5,159.5,317.75,4
Jonathan Keener,0,0,42.5,195.0,0,118.75,2
Cesar Suarez,0,0,74.0,0,0,74.0,1
Scooter Gennett,497.0,0,72.0,458.5,0,342.5,3
Wes Timmons,244.0,0,79.0,0,0,161.5,2
Humberto Valor,0,0,47.5,170.5,0,109.0,2
Jason Bourgeois,257.0,0,75.5,333.0,0,221.83333333333334,3
Luis Arredondo,0,0,61.5,0,0,61.5,1
Edgardo Baez,0,0,67.5,0,0,67.5,1
Brock Hebert,0,0,44.5,279.5,0,162.0,2
Seongmin Kim,0,0,0,118.5,0,118.5,1
Aaron Mathews,0,0,72.0,0,0,72.0,1
Nick Hundley,214.0,255.5,142.0,291.5,241.5,228.9,5
Travis Ozga,0,0,65.5,226.0,0,145.75,2
Chris Swauger,0,0,74.0,320.0,0,197.0,2
Andrew Cain,0,0,42.5,216.5,0,129.5,2
Alexander Burg,0,0,64.0,295.0,0,179.5,2
Christopher Tremblay,0,0,52.5,0,0,52.5,1
Michael Bernal,0,0,46.0,213.0,0,129.5,2
John Drennen,0,0,79.0,0,0,79.0,1
Luis Alvarez,0,0,54.0,178.0,0,116.0,2
Davi Alvarado,0,0,0,127.5,0,127.5,1
Jonathan Burnette,0,0,56.5,0,0,56.5,1
Tony Plagman,0,0,69.5,386.0,0,227.75,2
Michael Mcgee,0,0,60.0,353.5,0,206.75,2
Cutter Dykstra,0,0,56.5,316.5,0,186.5,2
L.V. Ware,0,0,64.0,0,0,64.0,1
Matt Skole,0,0,56.5,421.0,0,238.75,2
Brian Friday,0,0,63.0,278.0,0,170.5,2
Jason Krizan,0,0,57.5,344.0,0,200.75,2
Tobias Streich,0,0,64.5,0,0,64.5,1
Dalton Pompey,0,0,56.0,178.5,0,117.25,2
Maikol Gonzalez,0,0,63.0,0,0,63.0,1
Raul Chavez,0,0,62.5,0,0,62.5,1
Carlos Morales,0,0,56.0,0,0,56.0,1
Matt Helm,0,0,49.5,323.0,0,186.25,2
Leuris Gomez,0,0,0,339.5,0,339.5,1
Brandon Drury,0,0,54.0,280.5,0,167.25,2
Micheal Dabbs,0,0,63.5,0,0,63.5,1
Dickie Thon,0,0,43.5,153.0,0,98.25,2
David Medina,0,0,50.0,252.5,0,151.25,2
Ricky Oropesa,0,0,56.5,349.5,0,203.0,2
Ismael Aguero,0,0,50.5,0,0,50.5,1
Michael Freeman,0,0,65.0,358.5,0,211.75,2
Jabari Blash,0,0,47.5,292.5,0,170.0,2
Andrew Allen,0,0,0,152.0,0,152.0,1
Jose Yepez,0,0,72.5,267.5,0,170.0,2
Ryan Goins,354.0,0,71.0,370.0,0,265.0,3
Trayce Thompson,436.5,0,63.5,376.5,0,292.1666666666667,3
Alixon Suarez,0,0,45.5,0,0,45.5,1
Kole Calhoun,409.0,0,80.0,468.0,0,319.0,3
Matt Hall,0,0,59.0,0,0,59.0,1
Joel Hutter,0,0,52.0,251.0,0,151.5,2
Ramon Rios,0,0,61.5,0,0,61.5,1
Alex Romero,0,0,83.5,0,0,83.5,1
Taylor Green,390.5,0,108.0,404.5,128.5,257.875,4
Renato Nunez,0,0,48.0,234.0,0,141.0,2
Miguel Andujar,0,0,0,164.0,0,164.0,1
Robby Hammock,0,0,72.5,197.0,0,134.75,2
Matt Wessinger,0,0,52.5,321.0,0,186.75,2
Reynaldo Rodriguez,0,0,74.0,0,0,74.0,1
Tim Kennelly,0,0,64.5,319.5,0,192.0,2
Darryl George,0,0,50.0,209.5,0,129.75,2
Jeremy Reed,0,0,73.0,272.0,0,172.5,2
Casey Kotchman,413.0,0,261.0,427.0,109.5,302.625,4
Jason Hagerty,263.0,0,63.0,344.0,0,223.33333333333334,3
Yair Lopez,0,0,42.0,169.0,0,105.5,2
Jordy Lara,0,0,45.5,255.5,0,150.5,2
Chuck Taylor,0,0,0,177.5,0,177.5,1
Mark Hamilton,262.0,0,77.0,357.5,0,232.16666666666666,3
Hank Conger,296.0,0,86.0,333.5,198.5,228.5,4
Ariel Soriano,0,0,51.0,273.0,0,162.0,2
Alex Yarbrough,0,0,75.0,360.0,0,217.5,2
Pete Kozma,404.5,230.5,113.0,393.5,98.5,248.0,5
Javier Herrera,0,0,0,186.0,0,186.0,1
Chris O'Dowd,0,0,0,197.5,0,197.5,1
Billy Hamilton,511.0,284.5,144.0,477.5,180.0,319.4,5
Alfredo Lopez,0,0,71.0,0,0,71.0,1
Erik Kratz,274.5,226.0,113.5,328.0,192.0,226.8,5
Santiago Chirino,0,0,61.5,290.0,0,175.75,2
Alex Marquez,0,0,46.0,132.0,0,89.0,2
Johnathan Knight,0,0,0,116.0,0,116.0,1
Estarlyn Morales,0,0,50.5,0,0,50.5,1
Robi Estrada,0,0,56.5,261.0,0,158.75,2
Joe Oliveira,0,0,57.5,240.5,0,149.0,2
Yunerky Adames,0,0,46.0,0,0,46.0,1
Alex Llanos,0,0,56.0,243.0,0,149.5,2
Rusbel Farinez,0,0,49.0,247.5,0,148.25,2
Chad Oberacker,0,0,66.5,365.5,0,216.0,2
Jeffry Rojas,0,0,53.5,0,0,53.5,1
Rafael Fernandez,0,0,49.0,142.0,0,95.5,2
